id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
893516269341316373,Treetop living near Minnetonka,42159979,Rolland,,Carver,44.88944,-93.57739,Entire home/apt,325,7,2,2024-06-14,0.08,1,43,0,
894089340799716461,Colby Cottage in Taylors Falls,346440287,Peter,,Chisago,45.40329,-92.657857,Entire home/apt,342,2,46,2025-06-15,1.89,1,331,24,
894118964198878259,Grand Suite @ Blue Lagoon Inn / Sleeps 2 / No Fees,515365386,Abhi,,Hennepin,44.99571922373211,-93.29263235994186,Private room,64,1,151,2025-06-05,5.98,8,353,67,LIC-407099
894188189964422475,Lakeside Retreat at Izatys Resort - 3BR / 3BA,283497646,Jason,,Mille Lacs,46.135593,-93.5796263,Entire home/apt,365,2,17,2025-06-01,0.71,2,299,10,
894288215032663817,Room 2 in Minneapolis / 10 mins to Mall of America,9932199,Tung,,Hennepin,44.88037,-93.30992,Private room,41,3,9,2024-12-20,0.36,6,179,3,
894288688430876875,Room 1 in Minneapolis / 10 mins to Mall of America,9932199,Tung,,Hennepin,44.87913,-93.31059,Private room,41,3,15,2025-01-30,0.60,6,316,5,
894392038598457333,The Smart House,515436142,Tom,,Hennepin,45.0499843,-93.2879834,Entire home/apt,289,30,0,,,1,365,0,STR-410237
894417534705540229,House on the Hill Retreat,431515980,Jeni,,Isanti,45.55985,-93.34571,Entire home/apt,437,3,5,2024-08-18,0.40,1,51,4,
894436711218952387,Home Theater|Office Space|Ping-Pong|3 Queen Beds,509050485,Shengying,,Hennepin,45.00931,-93.49675,Entire home/apt,153,2,1,2024-12-31,0.17,2,6,1,
894838764052690494,"Rural Somerset Get-A-Way
2 beds, 2 bedrooms",515520829,Bradley,,St. Croix,45.19356,-92.66808,Entire home/apt,107,2,25,2025-06-10,1.06,1,324,12,
895071522419545544,St Paul Cottage 3BR/1BA,106180033,Arbër,,Ramsey,44.97189,-93.10916,Entire home/apt,104,5,6,2024-07-31,0.25,3,234,1,
895154838462679107,South Bay Lake Life - With Beautiful Lakeview's!,509646754,"Michelle,Jason",,Chisago,45.67475,-93.0476,Entire home/apt,290,3,19,2025-06-08,0.78,1,25,11,
895195572206403376,Luxury 1800sq.ft Home - Sleeps 8,95348115,Laura,,Hennepin,44.94205,-93.49181,Entire home/apt,395,3,47,2025-06-16,1.86,5,311,20,
895446485144790597,"Lake, Boat, Hot Tub, Sauna, Private Chef",57139248,Megan,,Ramsey,45.09746,-93.14434,Entire home/apt,568,3,79,2025-06-08,3.18,2,271,38,
895588628606314786,Main Suite @ Blue Lagoon Inn / No Fees / Sleeps 2,515365386,Abhi,,Hennepin,44.99276,-93.29274,Private room,59,1,172,2025-06-19,6.82,8,351,82,LIC-407099
895676852930345752,Side Suite @ Blue Lagoon Inn / No Fees / Sleeps 2,515365386,Abhi,,Hennepin,44.99244,-93.29282,Private room,57,1,180,2025-06-15,7.12,8,348,71,LIC-407099
896495111791544543,Historic Stillwater Home,114079822,Stephanie,,Washington,45.0465374,-92.8021918,Entire home/apt,246,1,63,2025-06-16,2.52,1,294,36,
896523907500210307,Room 3 in Minneapolis / 10 mins to Mall of America,9932199,Tung,,Hennepin,44.88023,-93.30914,Private room,42,3,6,2023-12-23,0.24,6,231,0,
896539077586241554,Room 4 in Minneapolis / 10 mins to Mall of America,9932199,Tung,,Hennepin,44.88058,-93.31046,Private room,38,5,3,2024-12-01,0.17,6,302,1,
896551764739866251,Room 5 in Minneapolis / 10 mins to Mall of America,9932199,Tung,,Hennepin,44.88023,-93.30988,Private room,42,3,7,2025-05-15,0.28,6,288,3,
896566372167298757,Room 6 in Minneapolis / 10 mins to Mall of America,9932199,Tung,,Hennepin,44.87995,-93.30998,Private room,44,3,8,2024-10-31,0.32,6,173,2,
896631222265843288,2 Bedroom / 2 Bath Craftsman with a Piano & Patio,348843499,Molly,,Ramsey,44.97136,-93.05642,Entire home/apt,143,1,33,2024-12-26,1.38,1,27,23,
896636761509488940,Forest Lake Retreat: Enjoy Any Season on The Water,73260856,Heather,,Washington,45.2704163,-92.95937780000001,Entire home/apt,333,3,49,2025-04-20,2.00,1,271,17,
897080299123780627,The Lana Flat,221363071,Gaosheng,,Anoka,45.20253,-93.39286,Entire home/apt,94,2,44,2025-05-29,1.78,2,243,12,
897701607895935012,A Room4U@Oma's Legacy Lakehome,175272959,Cheryl,,Wright,45.19089,-94.11058,Private room,,1,4,2025-05-10,0.24,4,0,2,
897707180640206974,Cozy 2BR Duplex Haven,478423985,Anna,,Hennepin,44.93813,-93.3347,Entire home/apt,150,4,37,2025-06-15,1.93,2,7,21,
897767459225315193,Renovated private low-level 20 min to Minneapolis,54902438,Katie,,Hennepin,45.02749,-93.49309,Private room,66,5,5,2024-07-28,0.20,1,124,1,
897796905441307824,Oak Hill Châteaux,358028624,Amanda,,Scott,44.68682,-93.34324,Entire home/apt,210,2,17,2025-04-18,0.68,2,81,8,
898006605910719767,Lake house|Couples paradise|Beach access,490061276,Cara,,Hennepin,45.00467,-93.40208,Entire home/apt,148,3,33,2025-05-30,1.33,2,31,11,
898176900706587773,"5 Min To Stadium, Hot Tub, Mini Golf, Arcade, King",74591757,Faith,,Ramsey,44.95948753282795,-93.14413969629516,Entire home/apt,658,2,90,2025-06-15,3.70,10,320,54,20230000933
898231332319808114,Spacious Minneapolis Home Rental: 8 Mi to Downtown,456378235,Evolve,,Hennepin,44.88907,-93.25449,Entire home/apt,238,2,57,2025-06-02,2.34,85,327,27,
898420702819369092,Lakefront Family Beach House,516326354,Kevin,,Anoka,45.2861464,-93.18322649999999,Entire home/apt,219,2,29,2025-06-09,1.19,1,244,14,
898552032505439357,Lakefront Family Retreat,516365748,April,,Washington,45.27363,-92.92721,Entire home/apt,746,3,14,2025-06-14,0.64,1,114,9,
899223219636604093,Metro Retreat by Minnehaha Park & Transit,30020579,Kurt,,Hennepin,44.91016949474151,-93.2101241386933,Private room,46,3,8,2024-09-25,0.33,5,171,1,lic-397464
899505284344192752,Two-Bedroom Uptown Condo,26266199,Lindsey,,Hennepin,44.94522564460159,-93.29984687260746,Entire home/apt,106,3,50,2025-06-02,2.08,1,309,27,STR-407764
899984097882945127,Charming Home near Galleria — Prime Location!,2197314,Lana,,Hennepin,44.88004,-93.31817,Entire home/apt,213,2,58,2025-06-16,2.40,2,334,27,
901615923086403092,*NEW* The Pink Pad | Getaway Bungalow in MPLS,84350716,Katrina,,Hennepin,44.90362390114785,-93.21319314759735,Entire home/apt,100,2,78,2025-03-29,3.17,7,315,30,STR-061995
902774912361923889,"Walkable, Uptown, home away from home",134581674,James,,Hennepin,44.94735,-93.28629,Entire home/apt,108,2,77,2025-06-15,3.16,1,224,24,STR-408823
902883570787257994,MINNeSTAY* Water's Edge Retreat | Waterfront,24051954,Minnestay,,Wright,45.07944,-93.97806,Entire home/apt,214,2,6,2024-11-10,0.24,101,333,3,
902884511790222263,The Hideaway. 2B 1B,55170373,Greg,,Ramsey,44.96929,-93.11055,Entire home/apt,92,1,97,2025-06-02,3.91,5,326,45,20180002602
903073346525235984,Victorian 2 bedroom Retreat,238032667,Jennifer,,Anoka,45.19604,-93.39541,Entire home/apt,104,3,35,2025-06-15,1.45,5,51,14,
903442037649491464,"Blaine 5br Haven Hot Tub, Space & Fun",17173413,Tim,,Anoka,45.2104,-93.2442,Entire home/apt,279,2,49,2025-05-26,2.06,1,336,20,
903879330144528968,Cheery Craftsman Bungalow (private door + pets),127415935,Jessica,,Hennepin,44.9445896356932,-93.24521417977869,Entire home/apt,125,1,141,2025-06-21,5.70,1,135,57,STR-406545
904148334467830927,Lakeshore Home,517671433,Abebech,,Hennepin,44.940787945881404,-93.6817805,Entire home/apt,159,32,0,,,1,365,0,
904235116384657848,Cozy …5-star hotel feel inside…on Bald Eagle Lake…,332437337,Justin And Ally,,Washington,45.13638,-93.01891,Entire home/apt,135,1,18,2025-06-08,0.73,1,343,2,
904339977961596081,"Home Away From Home- Eden Prairie, MN",222775983,Jo & Chris,,Hennepin,44.8272525,-93.4315568,Entire home/apt,190,3,28,2025-06-01,1.14,1,300,10,
904357576413535842,*Close to LK Mtka & Wayzata -Games/pingpong & more,20694502,Christy,,Hennepin,44.94822,-93.49824,Entire home/apt,337,3,59,2025-06-14,2.41,1,307,28,
904429119310099066,Charming & Spacious Buffalo Apartment,44964350,Jennifer,,Wright,45.1721716,-93.8746106,Entire home/apt,193,2,30,2024-12-30,1.21,4,157,9,
904538765052576449,Cedar Lake getaway w/sauna - pontoon rental!,192350266,John & Marissa,,Wright,45.25241,-94.06306,Entire home/apt,608,3,18,2025-06-09,0.75,1,137,12,
905073140031788515,Pet-Friendly Minneapolis Home ~ 8 Mi to Downtown!,456378235,Evolve,,Hennepin,44.9021,-93.31786,Entire home/apt,313,2,43,2025-06-14,1.75,85,325,26,STR-408339
905092665155387016,Adorable Home-3M Head quarter/MOA/St Paul,231436623,Tim,,Ramsey,44.95795,-92.9866,Entire home/apt,213,3,25,2025-06-17,1.06,6,331,16,
905158774298366522,Large lakefront home on very desirable lake!,393554650,Brooke,,Le Sueur,44.2812,-93.74395,Entire home/apt,961,2,18,2025-06-08,0.76,3,15,14,
906729139704565475,"The Blue Room
2nd Floor Bedroom
Shared Bath",227787,Andrew James,,Anoka,45.21565,-93.35357,Private room,34,1,38,2025-06-07,1.53,2,72,20,
907296562068402319,Cozy Cedar Lake Cabin,79483761,James,,Wright,45.25908,-94.06881,Entire home/apt,428,1,6,2025-01-26,0.51,1,244,6,
907338557540234028,Suite 2-bedrm for 8,12568111,AMS Dynamic,,Ramsey,45.07775,-93.18756,Entire home/apt,656,2,0,,,1,364,0,
907540574046200427,Beautiful Victorian 3 Bedroom,60521054,Maxwell,,Hennepin,44.95985495375949,-93.29654686152935,Entire home/apt,142,1,162,2025-06-20,8.71,1,299,105,Exempt
907892489626461123,White Bear Weekend | Patio & Pets for 4 Guests,458262438,Luke,,Ramsey,45.05574,-93.00141,Entire home/apt,183,2,31,2025-06-08,1.34,7,12,15,
907943123963032399,Twilight Lake House,351759644,Erin,,Mille Lacs,46.11302,-93.65534,Entire home/apt,1063,2,4,2024-09-22,0.25,1,320,2,
908165911733958725,Sun-filled Retro Haven: NE Minneapolis,288473303,Cait,,Hennepin,45.01213905343511,-93.2502532184297,Entire home/apt,96,2,25,2025-03-01,1.02,4,4,8,STR-407461
908548785342618044,Private lower level apartment.,3288529,Caroline,,Hennepin,44.93437,-93.22947,Entire home/apt,64,2,20,2025-05-31,0.81,2,244,11,STR-239389
909000519288461825,Luxury Linden Hills: 3BR + Lounge by Bde Maka Ska,121089491,Sedrick,,Hennepin,44.93478,-93.32807,Entire home/apt,176,30,0,,,1,220,0,
909330201736932707,"Cozy Lakefront! FirePit, Fireplace, Trails, Games",468738256,Michael,,Wright,45.14578,-93.89438,Entire home/apt,467,3,23,2025-06-01,0.96,1,335,12,
909564555814535481,Beautiful modern junior 1 bed - Twin Cities Love,509161941,Darron,,Ramsey,44.950406,-93.16655,Entire home/apt,107,1,121,2025-06-03,4.94,2,337,54,
909662565939809864,Rustic romantic,78457737,Nathaniel,,Dakota,44.7607681,-93.2908061,Entire home/apt,98,1,124,2025-06-16,5.08,1,64,49,
909709526882048098,Relax and Enjoy this quiet home!,135908382,Catherine,,Anoka,45.12925,-93.1997,Private room,85,1,17,2025-04-13,0.69,1,121,6,
910159057232519005,Cozy Cabin on Big Marine Lake,519106417,Vicki,,Washington,45.21919,-92.87732,Entire home/apt,258,3,15,2024-09-24,0.64,1,318,7,
910189600685422936,"Masterfully Curated & Upscale, 50th & Penn",192792688,Alison,,Hennepin,44.91229020446481,-93.30803655016975,Entire home/apt,195,5,13,2025-02-15,0.53,1,290,2,STR-405452
910671157354535860,Curds N' Way Inn,519206862,Dale,,Pierce,44.75003,-92.48713,Entire home/apt,230,2,47,2025-06-15,1.93,1,349,27,
910706002690598206,Penthouse Suite w/Rooftop Patio,415262897,Ganga,,Hennepin,44.97321,-93.2672,Entire home/apt,94,30,1,2025-05-12,0.73,12,316,1,
911524766805203660,Cathedral Hill Boutique Condo,78903134,Becky,,Ramsey,44.94665,-93.11748,Entire home/apt,113,2,55,2025-06-17,2.37,3,322,24,
912224615839512487,Dog-Friendly Watertown Vacation Rental w/ Deck,456511812,Evolve,,Carver,44.96141,-93.8514,Entire home/apt,171,3,15,2025-03-17,0.62,3,304,6,
912449275639277016,Nomad's Retreat,34266340,Apryl,,Hennepin,44.92270432264175,-93.26908724317272,Entire home/apt,135,4,27,2025-06-15,1.15,1,218,14,STR-408138
912983432739220234,Chic City Oasis-3 Bedroom 1 Bath,421265307,Sayaan,,Hennepin,44.99326354060881,-93.2303781852517,Entire home/apt,183,30,2,2023-09-23,0.09,9,322,0,
913038414857692760,Penthouse Suite DT & River Views,415262897,Ganga,,Hennepin,44.97456,-93.26727,Entire home/apt,94,30,3,2025-01-09,0.23,12,315,2,
913224134277666625,Horace House On The Hill,331563888,Delvin,,Hennepin,45.07695,-93.46151,Entire home/apt,117,1,28,2025-06-15,1.17,3,350,19,
913737083882031481,Pet-Friendly Saint Paul Home Near Allianz Field!,456511812,Evolve,,Ramsey,44.95045,-93.16844,Entire home/apt,,2,7,2024-06-10,0.29,3,175,0,
913991282112897821,Cheerful cabin on Little Waverly,520075456,Timothy,,Wright,45.07661,-93.99614,Entire home/apt,210,2,50,2025-06-16,2.06,2,317,21,
914557065297202965,Basketball Court | Pickleball | Karaoke | 6 Beds,520205038,Nicole,,Hennepin,44.88338140458234,-93.305978026874,Entire home/apt,315,1,103,2025-06-06,4.23,1,316,45,
915413869118921704,Home of Comfort,293678698,Lanre,,Anoka,45.20993,-93.38716,Private room,50,3,4,2025-06-16,2.22,1,330,4,
915821222713849309,Historic Summit Avenue,34318018,Joel,,Ramsey,44.94117,-93.18121,Entire home/apt,451,3,35,2025-06-09,1.65,1,216,18,20230001651
916126023129867123,Upper level comfort,183299208,Guang Hao,,Hennepin,44.81334,-93.38278,Private room,45,1,9,2024-10-20,0.37,5,184,3,
